epoch,loss
3852,0.00012074
3853,0.00012041
3854,0.00012014
3855,0.00012008
3856,0.0001201
3857,0.00012011
3858,0.00012012
3859,0.00012003
3860,0.00011998
3861,0.0001199
3862,0.00011986
3863,0.00011985
3864,0.00011983
3865,0.00011978
3866,0.00011971
3867,0.00011967
3868,0.00011962
3869,0.0001196
3870,0.0001196
3871,0.00011961
3872,0.00011963
3873,0.0001197
3874,0.00011968
3875,0.00011972
3876,0.00011986
3877,0.00011988
3878,0.00011999
3879,0.00012001
3880,0.00012007
3881,0.00012003
3882,0.00012002
3883,0.00012008
3884,0.00012022
3885,0.00012053
3886,0.00012102
3887,0.00012164
3888,0.00012232
3889,0.00012289
3890,0.00012338
3891,0.00012404
3892,0.00012524
3893,0.00012715
3894,0.00012965
3895,0.00013245
3896,0.00013515
3897,0.00013756
3898,0.00013931
3899,0.0001398
3900,0.0001387
3901,0.00013564
3902,0.00013188
3903,0.00012887
3904,0.00012749
3905,0.00012723
3906,0.00012685
3907,0.00012584
3908,0.00012446
3909,0.00012358
3910,0.00012328
3911,0.00012326
3912,0.00012303
3913,0.00012233
3914,0.00012163
3915,0.00012129
3916,0.00012143
3917,0.0001216
3918,0.00012137
3919,0.00012085
3920,0.00012046
3921,0.00012043
3922,0.00012056
3923,0.00012049
3924,0.00012024
3925,0.00012003
3926,0.00012
3927,0.00012007
3928,0.00012008
3929,0.00011987
3930,0.00011975
3931,0.00011977
3932,0.00011976
3933,0.00011974
3934,0.00011965
3935,0.00011956
3936,0.00011954
3937,0.00011952
3938,0.0001195
3939,0.00011948
3940,0.00011945
3941,0.00011942
3942,0.00011944
3943,0.00011943
3944,0.00011939
3945,0.00011935
3946,0.00011935
3947,0.00011935
3948,0.00011932
3949,0.0001193
3950,0.00011931
3951,0.00011928
3952,0.00011926
3953,0.00011926
3954,0.00011925
3955,0.00011925
3956,0.00011926
3957,0.00011922
3958,0.00011925
3959,0.00011922
3960,0.00011921
3961,0.00011924
3962,0.00011926
3963,0.00011927
3964,0.0001193
3965,0.00011936
3966,0.00011947
3967,0.00011966
3968,0.00011998
3969,0.0001205
3970,0.00012124
3971,0.00012231
3972,0.00012356
3973,0.00012478
3974,0.00012575
3975,0.00012684
3976,0.00012888
3977,0.00013234
3978,0.0001373
3979,0.00014306
3980,0.00014813
3981,0.00015146
3982,0.00015177
3983,0.00014947
3984,0.00014434
3985,0.00013796
3986,0.00013199
3987,0.00012839
3988,0.00012784
3989,0.00012877
3990,0.00012908
3991,0.0001275
3992,0.00012522
3993,0.00012389
3994,0.00012379
3995,0.00012399
3996,0.0001237
3997,0.00012304
3998,0.00012234
3999,0.00012184
4000,0.00012158
4001,0.00012157
4002,0.00012155
4003,0.00012127
4004,0.00012083
4005,0.00012063
4006,0.00012045
4007,0.00012048
4008,0.00012046
4009,0.0001202
4010,0.00012007
4011,0.00012
4012,0.0001199
4013,0.00011981
4014,0.00011977
4015,0.00011973
4016,0.00011971
4017,0.00011959
4018,0.00011953
4019,0.00011946
4020,0.00011946
4021,0.00011946
4022,0.00011942
4023,0.00011936
4024,0.00011932
4025,0.00011929
4026,0.00011929
4027,0.00011927
4028,0.00011925
4029,0.00011923
4030,0.00011918
4031,0.00011919
4032,0.00011919
4033,0.00011918
4034,0.00011914
4035,0.00011913
4036,0.00011911
4037,0.00011911
4038,0.00011912
4039,0.00011908
4040,0.00011907
4041,0.00011906
4042,0.00011908
4043,0.00011905
4044,0.00011904
4045,0.00011912
4046,0.00011903
4047,0.00011902
4048,0.00011902
4049,0.00011908
4050,0.00011901
4051,0.00011903
4052,0.00011903
4053,0.00011905
4054,0.00011907
4055,0.00011913
4056,0.0001192
4057,0.00011926
4058,0.00011943
4059,0.00011965
4060,0.00011994
4061,0.00012029
4062,0.00012058
4063,0.00012057
4064,0.00012037
4065,0.00012
4066,0.00011971
4067,0.00011962
4068,0.00011989
4069,0.00012041
4070,0.0001211
4071,0.00012203
4072,0.00012329
4073,0.00012504
4074,0.00012737
4075,0.00013003
4076,0.00013254
4077,0.00013452
4078,0.00013597
4079,0.00013698
4080,0.00013701
4081,0.00013551
4082,0.00013226
4083,0.00012854
4084,0.0001257
4085,0.00012431
4086,0.00012392
4087,0.0001237
4088,0.00012342
4089,0.00012324
4090,0.00012307
4091,0.00012267
4092,0.00012194
4093,0.00012126
4094,0.0001209
4095,0.000121
4096,0.00012105
4097,0.00012082
4098,0.00012041
4099,0.00012015
4100,0.00012011
4101,0.00012014
4102,0.00012004
4103,0.00011978
4104,0.00011963
4105,0.00011958
4106,0.00011962
4107,0.00011955
4108,0.00011945
4109,0.00011936
4110,0.00011933
4111,0.00011932
4112,0.00011927
4113,0.00011921
4114,0.00011912
4115,0.00011909
4116,0.00011911
4117,0.00011913
4118,0.00011909
4119,0.00011904
4120,0.00011897
4121,0.00011898
4122,0.00011895
4123,0.00011899
4124,0.00011897
4125,0.00011895
4126,0.00011894
4127,0.00011894
4128,0.00011897
4129,0.00011895
4130,0.00011899
4131,0.00011904
4132,0.00011915
4133,0.00011928
4134,0.00011948
4135,0.00011972
4136,0.00012001
4137,0.00012029
4138,0.00012048
4139,0.00012054
4140,0.00012068
4141,0.00012098
4142,0.0001215
4143,0.00012221
4144,0.00012294
4145,0.00012324
4146,0.00012308
4147,0.00012278
4148,0.00012324
4149,0.00012478
4150,0.00012714
4151,0.00012994
4152,0.00013264
4153,0.00013501
4154,0.00013647
4155,0.00013674
4156,0.00013545
4157,0.00013301
4158,0.0001298
4159,0.00012671
4160,0.00012437
4161,0.00012318
4162,0.00012305
4163,0.00012347
4164,0.00012375
4165,0.00012341
4166,0.0001225
4167,0.00012156
4168,0.00012105
4169,0.00012101
4170,0.00012111
4171,0.00012095
4172,0.00012054
4173,0.00012013
4174,0.00011996
4175,0.00011995
4176,0.00011995
4177,0.00011991
4178,0.00011974
4179,0.0001196
4180,0.00011945
4181,0.00011936
4182,0.00011933
4183,0.0001193
4184,0.00011925
4185,0.00011917
4186,0.00011913
4187,0.00011905
4188,0.00011903
4189,0.00011902
4190,0.000119
4191,0.00011896
4192,0.00011893
4193,0.00011888
4194,0.00011886
4195,0.00011884
4196,0.00011885
4197,0.00011883
4198,0.00011882
4199,0.00011879
4200,0.00011879
4201,0.00011879
4202,0.00011881
4203,0.00011885
4204,0.00011891
4205,0.00011905
4206,0.0001192
4207,0.00011944
4208,0.00011977
4209,0.00012022
4210,0.0001208
4211,0.00012143
4212,0.00012205
4213,0.00012255
4214,0.00012293
4215,0.00012317
4216,0.00012335
4217,0.00012366
4218,0.00012414
4219,0.00012471
4220,0.00012509
4221,0.00012518
4222,0.00012512
4223,0.00012517
4224,0.00012548
4225,0.00012608
4226,0.00012663
4227,0.00012691
4228,0.00012671
4229,0.000126
4230,0.00012488
4231,0.00012362
4232,0.00012237
4233,0.00012133
4234,0.00012066
4235,0.00012034
4236,0.00012036
4237,0.00012052
4238,0.00012062
4239,0.00012058
4240,0.00012038
4241,0.00012013
4242,0.00011994
4243,0.00011979
4244,0.0001197
4245,0.00011956
4246,0.00011938
4247,0.00011923
4248,0.00011906
4249,0.00011902
4250,0.00011904
4251,0.00011911
4252,0.00011911
4253,0.00011908
4254,0.00011902
4255,0.000119
4256,0.00011887
4257,0.0001188
4258,0.00011878
4259,0.00011875
4260,0.00011877
4261,0.00011874
4262,0.00011876
4263,0.00011875
4264,0.00011876
4265,0.00011879
4266,0.00011883
4267,0.00011893
4268,0.00011905
4269,0.00011926
4270,0.00011955
4271,0.00012001
4272,0.00012072
4273,0.00012166
4274,0.00012291
4275,0.00012445
4276,0.00012605
4277,0.0001277
4278,0.00012929
4279,0.0001313
4280,0.00013365
4281,0.00013677
4282,0.00013953
4283,0.00014185
4284,0.00014179
4285,0.00013958
4286,0.00013513
4287,0.00013049
4288,0.00012702
4289,0.00012522
4290,0.0001247
4291,0.00012467
4292,0.00012453
4293,0.000124
4294,0.0001232
4295,0.00012243
4296,0.00012187
4297,0.00012156
4298,0.00012119
4299,0.00012087
4300,0.00012062
4301,0.00012071
4302,0.00012057
4303,0.00012022
4304,0.00011981
4305,0.00011958
4306,0.00011959
4307,0.00011965
4308,0.00011956
4309,0.00011934
4310,0.00011916
4311,0.00011911
4312,0.00011911
4313,0.00011906
4314,0.00011898
4315,0.00011889
4316,0.00011883
4317,0.00011879
4318,0.00011878
4319,0.00011872
4320,0.00011873
4321,0.00011868
4322,0.00011865
4323,0.00011862
4324,0.0001186
4325,0.00011857
4326,0.00011852
4327,0.00011849
4328,0.00011852
4329,0.0001185
4330,0.00011851
4331,0.00011846
4332,0.00011848
4333,0.00011844
4334,0.00011839
4335,0.00011841
4336,0.00011837
4337,0.00011839
4338,0.00011838
4339,0.00011838
4340,0.00011839
4341,0.00011839
4342,0.00011834
4343,0.00011834
4344,0.00011834
4345,0.00011834
4346,0.00011838
4347,0.00011836
4348,0.00011837
4349,0.00011843
4350,0.00011845
4351,0.00011851
4352,0.00011867
4353,0.00011886
4354,0.0001192
4355,0.00011973
4356,0.00012047
4357,0.0001215
4358,0.00012275
4359,0.00012412
4360,0.00012553
4361,0.00012684
4362,0.00012793
4363,0.00012871
4364,0.00012948
4365,0.00013108
4366,0.00013399
4367,0.0001371
4368,0.00013949
4369,0.00013937
4370,0.00013766
4371,0.00013505
4372,0.00013285
4373,0.00013062
4374,0.00012803
4375,0.00012545
4376,0.00012388
4377,0.00012359
4378,0.00012392
4379,0.00012376
4380,0.00012302
4381,0.0001222
4382,0.00012176
4383,0.00012153
4384,0.00012111
4385,0.00012055
4386,0.00012017
4387,0.00012019
4388,0.00012032
4389,0.0001202
4390,0.0001198
4391,0.00011944
4392,0.00011928
4393,0.00011931
4394,0.0001193
4395,0.0001192
4396,0.00011906
4397,0.00011896
4398,0.00011888
4399,0.00011883
4400,0.00011877
4401,0.00011871
4402,0.00011867
4403,0.00011863
4404,0.00011859
4405,0.00011858
4406,0.00011849
4407,0.00011846
4408,0.00011842
4409,0.00011842
4410,0.0001184
4411,0.00011838
4412,0.00011832
4413,0.00011831
4414,0.00011835
4415,0.00011832
4416,0.00011829
4417,0.00011827
4418,0.00011827
4419,0.00011825
4420,0.00011826
4421,0.00011824
4422,0.00011824
4423,0.00011824
4424,0.00011825
4425,0.00011825
4426,0.00011825
4427,0.00011829
4428,0.00011836
4429,0.00011849
4430,0.00011866
4431,0.00011893
4432,0.00011923
4433,0.00011961
4434,0.0001199
4435,0.00012001
4436,0.00011991
4437,0.00011972
4438,0.00011959
4439,0.00011961
4440,0.0001198
4441,0.00012021
4442,0.00012094
4443,0.00012213
4444,0.00012391
4445,0.000126
4446,0.00012815
4447,0.00012994
4448,0.00013164
4449,0.00013339
4450,0.0001351
4451,0.00013565
4452,0.00013466
4453,0.00013222
4454,0.00012961
4455,0.00012755
4456,0.00012632
4457,0.0001254
4458,0.00012464
4459,0.000124
4460,0.00012345
4461,0.00012282
4462,0.00012206
4463,0.00012138
4464,0.00012106
4465,0.00012099
4466,0.00012079
4467,0.0001204
4468,0.00011996
4469,0.00011974
4470,0.00011978
4471,0.00011973
4472,0.00011953
4473,0.00011927
4474,0.00011904
4475,0.00011891
4476,0.00011889
4477,0.0001189
4478,0.0001189
4479,0.0001188
4480,0.00011864
4481,0.00011852
4482,0.00011847
4483,0.00011846
4484,0.00011843
4485,0.00011845
4486,0.00011841
4487,0.00011835
4488,0.00011828
4489,0.00011831
4490,0.00011823
4491,0.0001182
4492,0.00011818
4493,0.00011817
4494,0.00011815
4495,0.00011814
4496,0.00011813
4497,0.00011811
4498,0.00011812
4499,0.00011809
4500,0.00011809
4501,0.00011808
4502,0.00011805
4503,0.00011804
4504,0.00011803
4505,0.00011804
4506,0.00011805
4507,0.00011807
4508,0.00011808
4509,0.0001181
4510,0.00011815
4511,0.00011824
4512,0.00011838
4513,0.00011862
4514,0.00011894
4515,0.00011949
4516,0.00012032
4517,0.00012148
4518,0.00012301
4519,0.00012475
4520,0.00012634
4521,0.00012733
4522,0.00012765
4523,0.00012767
4524,0.00012812
4525,0.00012903
4526,0.00013023
4527,0.00013106
4528,0.00013145
4529,0.0001311
4530,0.00013033
4531,0.00012929
4532,0.00012829
4533,0.00012716
4534,0.00012599
4535,0.00012465
4536,0.00012327
4537,0.00012206
4538,0.00012138
4539,0.00012125
4540,0.00012137
4541,0.00012131
4542,0.00012099
4543,0.00012045
4544,0.00011989
4545,0.00011949
4546,0.00011928
4547,0.00011927
4548,0.00011938
4549,0.00011936
4550,0.00011924
4551,0.00011902
4552,0.00011876
4553,0.00011861
4554,0.00011854
4555,0.00011853
4556,0.00011849
4557,0.00011849
4558,0.00011845
4559,0.00011836
4560,0.00011832
4561,0.00011834
4562,0.00011822
4563,0.00011819
4564,0.00011813
4565,0.00011808
4566,0.00011806
4567,0.00011808
4568,0.00011808
4569,0.00011807
4570,0.00011805
4571,0.00011802
4572,0.000118
4573,0.00011802
4574,0.00011798
4575,0.00011799
4576,0.00011799
4577,0.00011798
4578,0.00011804
4579,0.00011796
4580,0.00011795
4581,0.00011797
4582,0.00011794
4583,0.00011798
4584,0.00011801
4585,0.00011808
4586,0.00011821
4587,0.00011845
4588,0.00011875
4589,0.00011925
4590,0.00011991
4591,0.00012083
4592,0.0001219
4593,0.00012299
4594,0.00012387
4595,0.00012464
4596,0.00012575
4597,0.00012772
4598,0.00013063
4599,0.00013373
4600,0.00013577
4601,0.00013605
4602,0.00013419
4603,0.0001313
4604,0.00012849
4605,0.0001267
4606,0.00012597
4607,0.00012566
4608,0.00012507
4609,0.00012396
4610,0.0001227
4611,0.0001218
4612,0.00012146
4613,0.00012135
4614,0.00012111
4615,0.00012061
4616,0.00012007
4617,0.00011972
4618,0.00011963
4619,0.00011963
4620,0.00011953
4621,0.00011932
4622,0.00011897
4623,0.00011879
4624,0.00011873
4625,0.00011875
4626,0.00011872
4627,0.00011861
4628,0.00011846
4629,0.00011839
4630,0.00011826
4631,0.00011818
4632,0.00011817
4633,0.00011815
4634,0.00011813
4635,0.00011807
4636,0.00011802
4637,0.00011799
4638,0.00011794
4639,0.00011794
4640,0.00011792
4641,0.00011789
4642,0.00011787
4643,0.00011785
4644,0.00011784
4645,0.00011781
4646,0.00011781
4647,0.00011779
4648,0.00011779
4649,0.00011781
4650,0.00011781
4651,0.00011781
4652,0.00011787
4653,0.00011786
4654,0.0001179
4655,0.00011802
4656,0.00011818
4657,0.00011848
4658,0.00011883
4659,0.00011949
4660,0.00012041
4661,0.00012169
4662,0.00012347
4663,0.00012561
4664,0.00012797
4665,0.00013026
4666,0.00013254
4667,0.00013494
4668,0.0001373
4669,0.00013857
4670,0.00013756
4671,0.0001338
4672,0.00012857
4673,0.00012407
4674,0.00012203
4675,0.0001223
4676,0.00012337
4677,0.00012374
4678,0.00012301
4679,0.00012176
4680,0.00012076
4681,0.00012028
4682,0.00012018
4683,0.00012016
4684,0.0001201
4685,0.00011992
4686,0.00011967
4687,0.00011933
4688,0.00011898
4689,0.00011882
4690,0.0001188
4691,0.00011886
4692,0.00011882
4693,0.00011867
4694,0.00011851
4695,0.00011834
4696,0.00011831
4697,0.00011828
4698,0.00011823
4699,0.00011816
4700,0.00011808
4701,0.00011805
4702,0.00011802
4703,0.00011798
4704,0.00011793
4705,0.00011786
4706,0.0001178
4707,0.00011778
4708,0.00011777
4709,0.00011779
4710,0.00011777
4711,0.00011771
4712,0.00011766
4713,0.00011764
4714,0.00011762
4715,0.00011765
4716,0.00011763
4717,0.00011765
4718,0.00011761
4719,0.00011761
4720,0.00011761
4721,0.00011758
4722,0.00011758
4723,0.00011759
4724,0.00011763
4725,0.00011773
4726,0.00011773
4727,0.00011786
4728,0.00011806
4729,0.00011832
4730,0.00011872
4731,0.0001192
4732,0.00011969
4733,0.00012
4734,0.00011994
4735,0.0001195
4736,0.00011911
4737,0.00011915
4738,0.00011977
4739,0.00012092
4740,0.0001223
4741,0.00012355
4742,0.00012435
4743,0.00012476
4744,0.0001252
4745,0.00012603
4746,0.00012735
4747,0.00012861
4748,0.00012958
4749,0.00013017
4750,0.00013091
4751,0.00013198
4752,0.00013344
4753,0.00013417
4754,0.00013346
4755,0.000131
4756,0.00012785
4757,0.00012513
4758,0.00012352
4759,0.00012277
4760,0.00012239
4761,0.00012214
4762,0.00012181
4763,0.00012132
4764,0.00012069
4765,0.00012014
4766,0.00011992
4767,0.00011988
4768,0.00011984
4769,0.0001196
4770,0.00011926
4771,0.00011891
4772,0.00011871
4773,0.0001186
4774,0.00011874
4775,0.00011855
4776,0.00011843
4777,0.0001183
4778,0.00011817
4779,0.00011811
4780,0.00011811
4781,0.00011803
4782,0.00011795
4783,0.00011792
4784,0.00011781
4785,0.00011779
4786,0.00011779
4787,0.00011773
4788,0.00011768
4789,0.00011765
4790,0.00011762
4791,0.00011762
4792,0.00011762
4793,0.00011762
4794,0.0001176
4795,0.00011764
4796,0.00011756
4797,0.00011755
4798,0.00011755
4799,0.00011755
4800,0.0001176
4801,0.00011768
4802,0.00011784
4803,0.00011792
4804,0.00011806
4805,0.00011822
4806,0.00011835
4807,0.00011842
4808,0.00011844
4809,0.00011841
4810,0.00011841
4811,0.00011848
4812,0.00011873
4813,0.00011913
4814,0.00011973
4815,0.00012051
4816,0.0001216
4817,0.000123
4818,0.0001247
4819,0.00012666
4820,0.0001285
4821,0.00013011
4822,0.00013131
4823,0.00013197
4824,0.00013189
4825,0.00013094
4826,0.00012907
4827,0.00012685
4828,0.00012454
4829,0.00012253
4830,0.00012105
4831,0.00012039
4832,0.00012057
4833,0.00012106
4834,0.00012123
4835,0.00012068
4836,0.00011983
4837,0.00011922
4838,0.00011906
4839,0.00011916
4840,0.00011918
4841,0.00011895
4842,0.00011862
4843,0.00011835
4844,0.00011819
4845,0.00011817
4846,0.00011823
4847,0.00011824
4848,0.00011814
4849,0.00011798
4850,0.00011782
4851,0.00011771
4852,0.00011769
4853,0.00011771
4854,0.00011773
4855,0.00011768
4856,0.00011763
4857,0.00011763
4858,0.00011756
4859,0.00011752
4860,0.00011754
4861,0.00011751
4862,0.00011755
4863,0.00011754
4864,0.0001176
4865,0.00011759
4866,0.00011764
4867,0.00011775
4868,0.0001179
4869,0.00011808
4870,0.00011827
4871,0.00011847
4872,0.00011873
4873,0.00011867
4874,0.00011868
4875,0.00011865
4876,0.00011877
4877,0.00011906
4878,0.00011956
4879,0.00012024
4880,0.0001211
4881,0.00012205
4882,0.000123
4883,0.00012392
4884,0.00012458
4885,0.0001248
4886,0.00012464
4887,0.00012441
4888,0.00012428
4889,0.00012424
4890,0.00012408
4891,0.00012364
4892,0.00012306
4893,0.00012255
4894,0.00012229
4895,0.00012225
4896,0.00012223
4897,0.00012197
4898,0.00012143
4899,0.00012073
4900,0.00012009
4901,0.00011963
4902,0.00011934
4903,0.00011918
4904,0.00011907
4905,0.00011898
4906,0.00011885
4907,0.00011871
4908,0.00011857
4909,0.00011843
4910,0.00011832
4911,0.00011821
4912,0.00011816
4913,0.00011806
4914,0.00011795
4915,0.00011791
4916,0.00011778
4917,0.00011771
4918,0.00011769
4919,0.00011765
4920,0.00011762
4921,0.00011761
4922,0.0001176
4923,0.00011763
4924,0.00011766
4925,0.00011771
4926,0.00011778
4927,0.00011791
4928,0.00011808
4929,0.00011827
4930,0.0001186
4931,0.00011892
4932,0.00011938
4933,0.0001199
4934,0.00012049
4935,0.0001211
4936,0.00012178
4937,0.00012248
4938,0.00012337
4939,0.00012431
4940,0.00012534
4941,0.0001262
4942,0.00012682
4943,0.00012687
4944,0.00012643
4945,0.00012542
4946,0.00012417
4947,0.00012299
4948,0.00012214
4949,0.00012169
4950,0.00012151
4951,0.00012137
4952,0.00012111
4953,0.00012072
4954,0.00012027
4955,0.00011991
4956,0.00011967
4957,0.00011948
4958,0.00011929
4959,0.000119
4960,0.00011875
4961,0.00011855
4962,0.00011847
4963,0.00011843
4964,0.00011835
4965,0.00011822
4966,0.00011807
4967,0.00011791
4968,0.00011782
4969,0.00011778
4970,0.00011785
4971,0.00011781
4972,0.00011779
4973,0.0001178
4974,0.00011763
4975,0.00011754
4976,0.00011747
4977,0.00011743
4978,0.00011738
4979,0.00011735
4980,0.00011734
4981,0.00011734
4982,0.0001174
4983,0.00011743
4984,0.0001175
4985,0.00011762
4986,0.00011774
4987,0.0001179
4988,0.00011814
4989,0.00011843
4990,0.00011878
4991,0.00011927
4992,0.00011975
4993,0.00012041
4994,0.00012118
4995,0.00012208
4996,0.00012315
4997,0.00012452
4998,0.00012603
4999,0.00012782
5000,0.00012969
5001,0.0001317
5002,0.0001334
5003,0.00013468
5004,0.00013464
5005,0.00013336
5006,0.00013063
5007,0.00012755
5008,0.00012504
5009,0.00012382
5010,0.0001236
5011,0.00012366
5012,0.00012332
5013,0.00012249
5014,0.00012142
5015,0.0001204
5016,0.00011969
5017,0.00011932
5018,0.00011926
5019,0.00011932
5020,0.00011933
5021,0.00011914
5022,0.00011874
5023,0.00011834
5024,0.00011814
5025,0.00011804
5026,0.00011808
5027,0.00011807
5028,0.00011794
5029,0.00011777
5030,0.00011762
5031,0.00011754
5032,0.00011751
5033,0.00011751
5034,0.00011748
5035,0.00011741
5036,0.00011736
5037,0.00011733
5038,0.00011731
5039,0.00011731
5040,0.00011733
5041,0.00011729
5042,0.00011727
5043,0.0001173
5044,0.00011725
5045,0.00011726
5046,0.00011728
5047,0.00011727
5048,0.00011725
5049,0.0001172
5050,0.00011716
5051,0.00011708
5052,0.00011704
5053,0.00011704
5054,0.00011701
5055,0.00011702
5056,0.00011704
5057,0.00011703
5058,0.00011706
5059,0.00011713
5060,0.00011709
5061,0.00011715
5062,0.00011725
5063,0.00011739
5064,0.00011763
5065,0.00011799
5066,0.00011856
5067,0.00011931
5068,0.00012039
5069,0.00012171
5070,0.0001232
5071,0.00012474
5072,0.00012616
5073,0.00012755
5074,0.00012902
5075,0.00013053
5076,0.00013191
5077,0.00013261
5078,0.00013243
5079,0.00013131
5080,0.00012989
5081,0.0001285
5082,0.00012749
5083,0.0001265
5084,0.00012542
5085,0.00012408
5086,0.00012256
5087,0.00012124
5088,0.00012059
5089,0.00012065
5090,0.00012083
5091,0.00012054
5092,0.00011979
5093,0.00011916
5094,0.000119
5095,0.00011908
5096,0.00011892
5097,0.00011841
5098,0.000118
5099,0.00011786
5100,0.00011803
5101,0.00011813
5102,0.00011797
5103,0.00011773
5104,0.00011756
5105,0.0001175
5106,0.00011746
5107,0.00011735
5108,0.00011725
5109,0.00011721
5110,0.00011721
5111,0.00011723
5112,0.00011722
5113,0.00011715
5114,0.00011702
5115,0.00011701
5116,0.00011697
5117,0.000117
5118,0.000117
5119,0.00011698
5120,0.00011695
5121,0.00011692
5122,0.0001169
5123,0.00011688
5124,0.0001169
5125,0.00011691
5126,0.00011693
5127,0.00011697
5128,0.000117
5129,0.00011706
5130,0.00011714
5131,0.00011727
5132,0.00011745
5133,0.0001177
5134,0.00011791
5135,0.0001182
5136,0.00011851
5137,0.00011887
5138,0.00011927
5139,0.00011982
5140,0.00012054
5141,0.00012143
5142,0.00012233
5143,0.00012311
5144,0.00012366
5145,0.00012409
5146,0.00012466
5147,0.00012569
5148,0.0001271
5149,0.00012851
5150,0.00012928
5151,0.00012918
5152,0.00012829
5153,0.00012703
5154,0.00012568
5155,0.00012428
5156,0.00012285
5157,0.0001216
5158,0.00012055
5159,0.00012003
5160,0.00011986
5161,0.0001197
5162,0.00011952
5163,0.00011928
5164,0.00011902
5165,0.00011884
5166,0.00011871
5167,0.00011853
5168,0.00011822
5169,0.0001179
5170,0.00011766
5171,0.00011751
5172,0.0001175
5173,0.00011761
5174,0.00011758
5175,0.00011754
5176,0.00011736
5177,0.0001172
5178,0.0001171
5179,0.00011702
5180,0.00011701
5181,0.000117
5182,0.000117
5183,0.00011702
5184,0.00011701
5185,0.00011696
5186,0.00011694
5187,0.00011687
5188,0.00011683
5189,0.00011678
5190,0.00011674
5191,0.00011674
5192,0.00011674
5193,0.00011675
5194,0.00011677
5195,0.00011681
5196,0.00011681
5197,0.00011684
5198,0.00011689
5199,0.00011695
5200,0.00011711
5201,0.00011724
5202,0.00011749
5203,0.00011786
5204,0.0001184
5205,0.00011915
5206,0.00012024
5207,0.00012172
5208,0.00012368
5209,0.00012611
5210,0.000129
5211,0.00013226
5212,0.00013531
5213,0.0001377
5214,0.00013799
5215,0.00013601
5216,0.00013236
5217,0.00012869
5218,0.00012572
5219,0.0001236
5220,0.00012228
5221,0.0001217
5222,0.00012169
5223,0.00012163
5224,0.00012128
5225,0.00012062
5226,0.0001199
5227,0.00011937
5228,0.00011902
5229,0.00011893
5230,0.0001189
5231,0.00011874
5232,0.00011843
5233,0.00011801
5234,0.00011784
5235,0.00011778
5236,0.00011777
5237,0.00011765
5238,0.00011749
5239,0.00011738
5240,0.00011729
5241,0.0001172
5242,0.00011712
5243,0.00011711
5244,0.00011708
5245,0.00011704
5246,0.00011699
5247,0.00011687
5248,0.0001169
5249,0.00011682
5250,0.00011679
5251,0.0001168
5252,0.00011676
5253,0.00011673
5254,0.00011671
5255,0.00011668
5256,0.00011666
5257,0.00011665
5258,0.00011663
5259,0.00011666
5260,0.00011665
5261,0.00011667
5262,0.0001167
5263,0.00011674
5264,0.0001168
5265,0.00011686
5266,0.00011697
5267,0.00011707
5268,0.00011715
5269,0.00011716
5270,0.00011716
5271,0.00011711
5272,0.00011704
5273,0.00011699
5274,0.00011696
5275,0.00011703
5276,0.00011722
5277,0.00011749
5278,0.00011794
5279,0.00011866
5280,0.00011963
5281,0.00012098
5282,0.00012267
5283,0.00012463
5284,0.00012662
5285,0.00012819
5286,0.0001293
5287,0.00012992
5288,0.00012995
5289,0.00012939
5290,0.00012825
5291,0.00012663
5292,0.00012493
5293,0.00012338
5294,0.00012226
5295,0.00012152
5296,0.00012094
5297,0.00012042
5298,0.00012001
5299,0.00011977
5300,0.00011971
5301,0.00011965
5302,0.00011937
5303,0.00011889
5304,0.00011837
5305,0.0001181
5306,0.00011814
5307,0.00011825
5308,0.00011824
5309,0.00011797
5310,0.00011759
5311,0.0001173
5312,0.00011723
5313,0.00011727
5314,0.00011731
5315,0.00011726
5316,0.00011716
5317,0.00011704
5318,0.00011695
5319,0.00011685
5320,0.00011678
5321,0.00011677
5322,0.00011669
5323,0.0001167
5324,0.00011671
5325,0.00011672
5326,0.00011673
5327,0.00011675
5328,0.00011675
5329,0.00011676
5330,0.00011681
5331,0.00011683
5332,0.0001169
5333,0.00011695
5334,0.00011702
5335,0.00011708
5336,0.00011717
5337,0.00011722
5338,0.00011736
5339,0.00011758
5340,0.00011794
5341,0.00011846
5342,0.00011919
5343,0.00012003
5344,0.00012093
5345,0.0001216
5346,0.00012214
5347,0.00012264
5348,0.00012316
5349,0.00012388
5350,0.00012469
5351,0.00012543
5352,0.00012599
5353,0.00012633
5354,0.00012642
5355,0.0001261
5356,0.00012536
5357,0.00012435
5358,0.00012328
5359,0.00012231
5360,0.00012147
5361,0.00012086
5362,0.00012044
5363,0.00012007
5364,0.00011978
5365,0.00011949
5366,0.00011918
5367,0.00011888
5368,0.00011858
5369,0.0001183
5370,0.00011796
5371,0.00011769
5372,0.00011758
5373,0.00011752
5374,0.00011752
5375,0.00011746
5376,0.00011735
5377,0.00011719
5378,0.00011708
5379,0.00011705
5380,0.00011707
5381,0.00011708
5382,0.00011703
5383,0.00011697
5384,0.00011692
5385,0.00011692
5386,0.00011691
5387,0.00011689
5388,0.00011684
5389,0.00011681
5390,0.00011676
5391,0.00011678
5392,0.00011682
5393,0.00011691
5394,0.00011698
5395,0.0001171
5396,0.00011726
5397,0.00011739
5398,0.00011756
5399,0.0001177
5400,0.0001178
5401,0.00011791
5402,0.00011807
5403,0.00011838
5404,0.00011883
5405,0.00011949
5406,0.00012024
5407,0.00012106
5408,0.00012203
