epoch,err_value
8729,0.1115
8730,0.1115
8731,0.1115
8732,0.1115
8733,0.1115
8734,0.1114
8735,0.1114
8736,0.1114
8737,0.1114
8738,0.1114
8739,0.1114
8740,0.1114
8741,0.1113
8742,0.1113
8743,0.1113
8744,0.1113
8745,0.1112
8746,0.1112
8747,0.1112
8748,0.1112
8749,0.1111
8750,0.1111
8751,0.1111
8752,0.1111
8753,0.111
8754,0.111
8755,0.111
8756,0.1109
8757,0.1109
8758,0.1109
8759,0.1109
8760,0.1108
8761,0.1108
8762,0.1108
8763,0.1107
8764,0.1107
8765,0.1107
8766,0.1107
8767,0.1106
8768,0.1106
8769,0.1106
8770,0.1106
8771,0.1106
8772,0.1106
8773,0.1106
8774,0.1106
8775,0.1106
8776,0.1106
8777,0.1107
8778,0.1107
8779,0.1107
8780,0.1107
8781,0.1107
8782,0.1107
8783,0.1107
8784,0.1107
8785,0.1107
8786,0.1107
8787,0.1107
8788,0.1107
8789,0.1107
8790,0.1107
8791,0.1107
8792,0.1107
8793,0.1107
8794,0.1107
8795,0.1107
8796,0.1107
8797,0.1106
8798,0.1106
8799,0.1106
8800,0.1106
8801,0.1106
8802,0.1105
8803,0.1105
8804,0.1105
8805,0.1105
8806,0.1104
8807,0.1104
8808,0.1104
8809,0.1104
8810,0.1103
8811,0.1103
8812,0.1103
8813,0.1103
8814,0.1102
8815,0.1102
8816,0.1102
8817,0.1102
8818,0.1101
8819,0.1101
8820,0.1101
8821,0.1101
8822,0.1101
8823,0.1101
8824,0.1101
8825,0.1101
8826,0.1101
8827,0.1101
8828,0.1101
8829,0.1101
8830,0.1101
8831,0.1101
8832,0.1101
8833,0.1101
8834,0.1101
8835,0.1101
8836,0.1101
8837,0.1101
8838,0.1101
8839,0.1101
8840,0.1101
8841,0.1101
8842,0.1101
8843,0.1101
8844,0.11
8845,0.11
8846,0.11
8847,0.11
8848,0.11
8849,0.11
8850,0.11
8851,0.1099
8852,0.1099
8853,0.1099
8854,0.1099
8855,0.1099
8856,0.1098
8857,0.1098
8858,0.1098
8859,0.1098
8860,0.1098
8861,0.1097
8862,0.1097
8863,0.1097
8864,0.1097
8865,0.1096
8866,0.1096
8867,0.1096
8868,0.1096
8869,0.1095
8870,0.1095
8871,0.1095
8872,0.1094
8873,0.1094
8874,0.1094
8875,0.1094
8876,0.1093
8877,0.1093
8878,0.1093
8879,0.1093
8880,0.1092
8881,0.1092
8882,0.1092
8883,0.1092
8884,0.1091
8885,0.1091
8886,0.1091
8887,0.1091
8888,0.1091
8889,0.1091
8890,0.1091
8891,0.1091
8892,0.1091
8893,0.1092
8894,0.1092
8895,0.1092
8896,0.1092
8897,0.1092
8898,0.1092
8899,0.1092
8900,0.1092
8901,0.1092
8902,0.1092
8903,0.1092
8904,0.1091
8905,0.1091
8906,0.1091
8907,0.1091
8908,0.1091
8909,0.1091
8910,0.1091
8911,0.1091
8912,0.1091
8913,0.1091
8914,0.109
8915,0.109
8916,0.109
8917,0.109
8918,0.109
8919,0.109
8920,0.1089
8921,0.1089
8922,0.1089
8923,0.1089
8924,0.1089
8925,0.1088
8926,0.1088
8927,0.1088
8928,0.1088
8929,0.1087
8930,0.1087
8931,0.1087
8932,0.1087
8933,0.1087
8934,0.1086
8935,0.1086
8936,0.1086
8937,0.1086
8938,0.1085
8939,0.1085
8940,0.1085
8941,0.1084
8942,0.1084
8943,0.1084
8944,0.1084
8945,0.1083
8946,0.1083
8947,0.1083
8948,0.1083
8949,0.1083
8950,0.1082
8951,0.1082
8952,0.1082
8953,0.1082
8954,0.1082
8955,0.1082
8956,0.1082
8957,0.1082
8958,0.1082
8959,0.1083
8960,0.1083
8961,0.1083
8962,0.1084
8963,0.1084
8964,0.1084
8965,0.1084
8966,0.1085
8967,0.1085
8968,0.1085
8969,0.1085
8970,0.1085
8971,0.1086
8972,0.1086
8973,0.1086
8974,0.1086
8975,0.1086
8976,0.1086
8977,0.1086
8978,0.1086
8979,0.1085
8980,0.1085
8981,0.1085
8982,0.1085
8983,0.1085
8984,0.1085
8985,0.1085
8986,0.1084
8987,0.1084
8988,0.1084
8989,0.1084
8990,0.1083
8991,0.1083
8992,0.1083
8993,0.1083
8994,0.1082
8995,0.1082
8996,0.1082
8997,0.1082
8998,0.1081
8999,0.1081
9000,0.1081
9001,0.108
9002,0.108
9003,0.108
9004,0.108
9005,0.1079
9006,0.1079
9007,0.1079
9008,0.1078
9009,0.1078
9010,0.1078
9011,0.1078
9012,0.1077
9013,0.1077
9014,0.1077
9015,0.1076
9016,0.1076
9017,0.1076
9018,0.1076
9019,0.1075
9020,0.1075
9021,0.1075
9022,0.1075
9023,0.1075
9024,0.1074
9025,0.1074
9026,0.1074
9027,0.1074
9028,0.1074
9029,0.1074
9030,0.1074
9031,0.1074
9032,0.1073
9033,0.1073
9034,0.1073
9035,0.1073
9036,0.1073
9037,0.1073
9038,0.1072
9039,0.1072
9040,0.1072
9041,0.1072
9042,0.1072
9043,0.1072
9044,0.1072
9045,0.1072
9046,0.1071
9047,0.1071
9048,0.1071
9049,0.1071
9050,0.1071
9051,0.1071
9052,0.1071
9053,0.1071
9054,0.1071
9055,0.107
9056,0.107
9057,0.107
9058,0.107
9059,0.107
9060,0.107
9061,0.1069
9062,0.1069
9063,0.1069
9064,0.1069
9065,0.1069
9066,0.1069
9067,0.1069
9068,0.1068
9069,0.1068
9070,0.1068
9071,0.1068
9072,0.1068
9073,0.1068
9074,0.1068
9075,0.1067
9076,0.1067
9077,0.1067
9078,0.1067
9079,0.1067
9080,0.1067
9081,0.1067
9082,0.1067
9083,0.1066
9084,0.1066
9085,0.1066
9086,0.1066
9087,0.1066
9088,0.1065
9089,0.1065
9090,0.1065
9091,0.1065
9092,0.1065
9093,0.1064
9094,0.1064
9095,0.1064
9096,0.1064
9097,0.1064
9098,0.1063
9099,0.1063
9100,0.1063
9101,0.1063
9102,0.1062
9103,0.1062
9104,0.1062
9105,0.1062
9106,0.1061
9107,0.1061
9108,0.1061
9109,0.1061
9110,0.1061
9111,0.1061
9112,0.106
9113,0.106
9114,0.106
9115,0.106
9116,0.1061
9117,0.1061
9118,0.1061
9119,0.1061
9120,0.1061
9121,0.1062
9122,0.1062
9123,0.1062
9124,0.1063
9125,0.1063
9126,0.1063
9127,0.1063
9128,0.1063
9129,0.1064
9130,0.1064
9131,0.1064
9132,0.1064
9133,0.1064
9134,0.1064
9135,0.1064
9136,0.1064
9137,0.1064
9138,0.1064
9139,0.1064
9140,0.1064
9141,0.1063
9142,0.1063
9143,0.1063
9144,0.1063
9145,0.1063
9146,0.1063
9147,0.1063
9148,0.1062
9149,0.1062
9150,0.1062
9151,0.1062
9152,0.1061
9153,0.1061
9154,0.1061
9155,0.1061
9156,0.106
9157,0.106
9158,0.106
9159,0.106
9160,0.1059
9161,0.1059
9162,0.1059
9163,0.1059
9164,0.1058
9165,0.1058
9166,0.1058
9167,0.1058
9168,0.1057
9169,0.1057
9170,0.1057
9171,0.1056
9172,0.1056
9173,0.1056
9174,0.1056
9175,0.1055
9176,0.1055
9177,0.1055
9178,0.1055
9179,0.1054
9180,0.1054
9181,0.1054
9182,0.1054
9183,0.1054
9184,0.1054
9185,0.1054
9186,0.1054
9187,0.1054
9188,0.1054
9189,0.1054
9190,0.1054
9191,0.1054
9192,0.1054
9193,0.1054
9194,0.1054
9195,0.1054
9196,0.1054
9197,0.1054
9198,0.1054
9199,0.1053
9200,0.1053
9201,0.1053
9202,0.1053
9203,0.1053
9204,0.1053
9205,0.1053
9206,0.1053
9207,0.1052
9208,0.1052
9209,0.1052
9210,0.1052
9211,0.1052
9212,0.1052
9213,0.1052
9214,0.1051
9215,0.1051
9216,0.1051
9217,0.1051
9218,0.1051
9219,0.1051
9220,0.1051
9221,0.1051
9222,0.1051
9223,0.1051
9224,0.1051
9225,0.1051
9226,0.1051
9227,0.1051
9228,0.105
9229,0.105
9230,0.105
9231,0.105
9232,0.105
9233,0.105
9234,0.105
9235,0.105
9236,0.1049
9237,0.1049
9238,0.1049
9239,0.1049
9240,0.1049
9241,0.1049
9242,0.1048
9243,0.1048
9244,0.1048
9245,0.1048
9246,0.1048
9247,0.1047
9248,0.1047
9249,0.1047
9250,0.1047
9251,0.1046
9252,0.1046
9253,0.1046
9254,0.1046
9255,0.1046
9256,0.1046
9257,0.1045
9258,0.1045
9259,0.1045
9260,0.1045
9261,0.1045
9262,0.1045
9263,0.1045
9264,0.1045
9265,0.1044
9266,0.1044
9267,0.1044
9268,0.1044
9269,0.1044
9270,0.1044
9271,0.1044
9272,0.1044
9273,0.1044
9274,0.1044
9275,0.1044
9276,0.1044
9277,0.1044
9278,0.1044
9279,0.1044
9280,0.1044
9281,0.1044
9282,0.1044
9283,0.1043
9284,0.1043
9285,0.1043
9286,0.1043
9287,0.1043
9288,0.1043
9289,0.1043
9290,0.1043
9291,0.1043
9292,0.1043
9293,0.1043
9294,0.1043
9295,0.1043
9296,0.1043
9297,0.1043
9298,0.1043
9299,0.1043
9300,0.1043
9301,0.1042
9302,0.1042
9303,0.1042
9304,0.1042
9305,0.1042
9306,0.1042
9307,0.1042
9308,0.1041
9309,0.1041
9310,0.1041
9311,0.1041
9312,0.1041
9313,0.104
9314,0.104
9315,0.104
9316,0.104
9317,0.104
9318,0.1039
9319,0.1039
9320,0.1039
9321,0.1039
9322,0.1038
9323,0.1038
9324,0.1038
9325,0.1038
9326,0.1037
9327,0.1037
9328,0.1037
9329,0.1037
9330,0.1037
9331,0.1036
9332,0.1036
9333,0.1036
9334,0.1036
9335,0.1035
9336,0.1035
9337,0.1035
9338,0.1035
9339,0.1035
9340,0.1034
9341,0.1034
9342,0.1034
9343,0.1034
9344,0.1034
9345,0.1034
9346,0.1034
9347,0.1034
9348,0.1034
9349,0.1034
9350,0.1034
9351,0.1034
9352,0.1035
9353,0.1035
9354,0.1035
9355,0.1035
9356,0.1035
9357,0.1035
9358,0.1036
9359,0.1036
9360,0.1036
9361,0.1036
9362,0.1036
9363,0.1036
9364,0.1036
9365,0.1036
9366,0.1036
9367,0.1036
9368,0.1036
9369,0.1036
9370,0.1036
9371,0.1036
9372,0.1036
9373,0.1036
9374,0.1036
9375,0.1036
9376,0.1036
9377,0.1035
9378,0.1035
9379,0.1035
9380,0.1035
9381,0.1035
9382,0.1035
9383,0.1034
9384,0.1034
9385,0.1034
9386,0.1034
9387,0.1034
9388,0.1033
9389,0.1033
9390,0.1033
9391,0.1033
9392,0.1032
9393,0.1032
9394,0.1032
9395,0.1032
9396,0.1031
9397,0.1031
9398,0.1031
9399,0.1031
9400,0.103
9401,0.103
9402,0.103
9403,0.103
9404,0.1029
9405,0.1029
9406,0.1029
9407,0.1029
9408,0.1029
9409,0.1028
9410,0.1028
9411,0.1028
9412,0.1028
9413,0.1027
9414,0.1027
9415,0.1027
9416,0.1027
9417,0.1027
9418,0.1026
9419,0.1026
9420,0.1026
9421,0.1026
9422,0.1026
9423,0.1026
9424,0.1026
9425,0.1026
9426,0.1027
9427,0.1027
9428,0.1027
9429,0.1027
9430,0.1027
9431,0.1027
9432,0.1027
9433,0.1028
9434,0.1028
9435,0.1028
9436,0.1028
9437,0.1028
9438,0.1028
9439,0.1029
9440,0.1029
9441,0.1029
9442,0.1029
9443,0.1029
9444,0.1029
9445,0.1029
9446,0.1029
9447,0.1029
9448,0.1029
9449,0.1029
9450,0.1029
9451,0.1029
9452,0.1029
9453,0.1029
9454,0.1028
9455,0.1028
9456,0.1028
9457,0.1028
9458,0.1028
9459,0.1028
9460,0.1027
9461,0.1027
9462,0.1027
9463,0.1027
9464,0.1027
9465,0.1026
9466,0.1026
9467,0.1026
9468,0.1026
9469,0.1025
9470,0.1025
9471,0.1025
9472,0.1025
9473,0.1024
9474,0.1024
9475,0.1024
9476,0.1024
9477,0.1023
9478,0.1023
9479,0.1023
9480,0.1023
9481,0.1023
9482,0.1022
9483,0.1022
9484,0.1022
9485,0.1022
9486,0.1022
9487,0.1021
9488,0.1021
9489,0.1021
9490,0.1021
9491,0.1021
9492,0.102
9493,0.102
9494,0.102
9495,0.102
9496,0.1019
9497,0.1019
9498,0.1019
9499,0.1019
9500,0.1019
9501,0.1018
9502,0.1018
9503,0.1018
9504,0.1018
9505,0.1018
9506,0.1018
9507,0.1017
9508,0.1017
9509,0.1017
9510,0.1017
9511,0.1017
9512,0.1017
9513,0.1017
9514,0.1017
9515,0.1017
9516,0.1018
9517,0.1017
9518,0.1018
9519,0.1018
9520,0.1018
9521,0.1018
9522,0.1018
9523,0.1018
9524,0.1018
9525,0.1018
9526,0.1018
9527,0.1019
9528,0.1019
9529,0.1019
9530,0.1019
9531,0.1019
9532,0.1019
9533,0.1019
9534,0.1019
9535,0.1019
9536,0.1019
9537,0.1019
9538,0.1019
9539,0.1019
9540,0.1019
9541,0.1019
9542,0.1019
9543,0.1018
9544,0.1018
9545,0.1018
9546,0.1018
9547,0.1018
9548,0.1018
9549,0.1018
9550,0.1017
9551,0.1017
9552,0.1017
9553,0.1017
9554,0.1017
9555,0.1016
9556,0.1016
9557,0.1016
9558,0.1016
9559,0.1015
9560,0.1015
9561,0.1015
9562,0.1015
9563,0.1015
9564,0.1014
9565,0.1014
9566,0.1014
9567,0.1014
9568,0.1013
9569,0.1013
9570,0.1013
9571,0.1013
9572,0.1013
9573,0.1012
9574,0.1012
9575,0.1012
9576,0.1012
9577,0.1012
9578,0.1011
9579,0.1011
9580,0.1011
9581,0.1011
9582,0.1011
9583,0.101
9584,0.101
9585,0.101
9586,0.101
9587,0.101
9588,0.101
9589,0.101
9590,0.101
9591,0.101
9592,0.101
9593,0.101
9594,0.101
9595,0.101
9596,0.101
9597,0.101
9598,0.101
9599,0.101
9600,0.101
9601,0.101
9602,0.101
9603,0.101
9604,0.101
9605,0.101
9606,0.101
9607,0.101
9608,0.101
9609,0.101
9610,0.101
9611,0.101
9612,0.101
9613,0.101
9614,0.101
9615,0.101
9616,0.101
9617,0.101
9618,0.101
9619,0.101
9620,0.101
9621,0.101
9622,0.101
9623,0.101
9624,0.101
9625,0.101
9626,0.101
9627,0.101
9628,0.101
9629,0.101
9630,0.101
9631,0.1009
9632,0.1009
9633,0.1009
9634,0.1009
9635,0.1009
9636,0.1009
9637,0.1008
9638,0.1008
9639,0.1008
9640,0.1008
9641,0.1008
9642,0.1007
9643,0.1007
9644,0.1007
9645,0.1007
9646,0.1007
9647,0.1006
9648,0.1006
9649,0.1006
9650,0.1006
9651,0.1005
9652,0.1005
9653,0.1005
9654,0.1005
9655,0.1004
9656,0.1004
9657,0.1004
9658,0.1004
9659,0.1004
9660,0.1003
9661,0.1003
9662,0.1003
9663,0.1003
9664,0.1003
9665,0.1003
9666,0.1002
9667,0.1002
9668,0.1002
9669,0.1002
9670,0.1002
9671,0.1002
9672,0.1002
9673,0.1002
9674,0.1002
9675,0.1001
9676,0.1001
9677,0.1001
9678,0.1001
9679,0.1001
9680,0.1001
9681,0.1001
9682,0.1001
9683,0.1001
9684,0.1001
9685,0.1001
9686,0.1001
9687,0.1001
9688,0.1001
9689,0.1001
9690,0.1001
9691,0.1001
9692,0.1001
9693,0.1001
9694,0.1001
9695,0.1001
9696,0.1001
9697,0.1001
9698,0.1001
9699,0.1001
9700,0.1001
9701,0.1001
9702,0.1001
9703,0.1001
9704,0.1001
9705,0.1001
9706,0.1001
9707,0.1
9708,0.1
9709,0.1
9710,0.1
9711,0.1
9712,0.1
9713,0.1
9714,0.1
9715,0.0999
9716,0.0999
9717,0.0999
9718,0.0999
9719,0.0999
9720,0.0999
9721,0.0998
9722,0.0998
9723,0.0998
9724,0.0998
9725,0.0998
9726,0.0998
9727,0.0997
9728,0.0997
9729,0.0997
9730,0.0997
9731,0.0997
9732,0.0997
9733,0.0997
9734,0.0997
9735,0.0996
9736,0.0996
9737,0.0996
9738,0.0996
9739,0.0996
9740,0.0996
9741,0.0996
9742,0.0996
9743,0.0996
9744,0.0996
9745,0.0996
9746,0.0995
9747,0.0995
9748,0.0995
9749,0.0995
9750,0.0995
9751,0.0995
9752,0.0995
9753,0.0995
9754,0.0995
9755,0.0995
9756,0.0995
9757,0.0995
9758,0.0995
9759,0.0995
9760,0.0995
9761,0.0994
9762,0.0994
9763,0.0994
9764,0.0994
9765,0.0994
9766,0.0994
9767,0.0994
9768,0.0994
9769,0.0994
9770,0.0994
9771,0.0994
9772,0.0993
9773,0.0993
9774,0.0993
9775,0.0993
9776,0.0993
9777,0.0993
9778,0.0993
9779,0.0993
9780,0.0992
9781,0.0992
9782,0.0992
9783,0.0992
9784,0.0992
9785,0.0992
9786,0.0991
9787,0.0991
9788,0.0991
9789,0.0991
9790,0.0991
9791,0.0991
9792,0.099
9793,0.099
9794,0.099
9795,0.099
9796,0.099
9797,0.0989
9798,0.0989
9799,0.0989
9800,0.0989
9801,0.0989
9802,0.0989
9803,0.0989
9804,0.0989
9805,0.0989
9806,0.0989
9807,0.0989
9808,0.0989
9809,0.0989
9810,0.0989
9811,0.0989
9812,0.0989
9813,0.099
9814,0.099
9815,0.099
9816,0.099
9817,0.099
9818,0.099
9819,0.0991
9820,0.0991
9821,0.0991
9822,0.0991
9823,0.0991
9824,0.0991
9825,0.0992
9826,0.0992
9827,0.0992
9828,0.0992
9829,0.0992
9830,0.0992
9831,0.0992
9832,0.0992
9833,0.0992
9834,0.0992
9835,0.0992
9836,0.0992
9837,0.0992
9838,0.0991
9839,0.0991
9840,0.0991
9841,0.0991
9842,0.0991
9843,0.0991
9844,0.0991
9845,0.099
9846,0.099
9847,0.099
9848,0.099
9849,0.099
9850,0.099
9851,0.0989
9852,0.0989
9853,0.0989
9854,0.0989
9855,0.0989
9856,0.0988
9857,0.0988
9858,0.0988
9859,0.0988
9860,0.0987
9861,0.0987
9862,0.0987
9863,0.0987
9864,0.0987
9865,0.0986
9866,0.0986
9867,0.0986
9868,0.0986
9869,0.0985
9870,0.0985
9871,0.0985
9872,0.0985
9873,0.0985
9874,0.0985
9875,0.0984
9876,0.0984
9877,0.0984
9878,0.0984
9879,0.0984
9880,0.0984
9881,0.0984
9882,0.0984
9883,0.0984
9884,0.0984
9885,0.0984
9886,0.0984
9887,0.0984
9888,0.0984
9889,0.0984
9890,0.0984
9891,0.0984
9892,0.0984
9893,0.0984
9894,0.0984
9895,0.0984
9896,0.0984
9897,0.0984
9898,0.0984
9899,0.0984
9900,0.0984
9901,0.0984
9902,0.0984
9903,0.0984
9904,0.0984
9905,0.0984
9906,0.0984
9907,0.0984
9908,0.0984
9909,0.0983
9910,0.0983
9911,0.0983
9912,0.0983
9913,0.0983
9914,0.0983
9915,0.0983
9916,0.0983
9917,0.0983
9918,0.0983
9919,0.0982
9920,0.0982
9921,0.0982
9922,0.0982
9923,0.0982
9924,0.0982
9925,0.0982
9926,0.0982
9927,0.0981
9928,0.0981
9929,0.0981
9930,0.0981
9931,0.0981
9932,0.0981
9933,0.098
9934,0.098
9935,0.098
9936,0.098
9937,0.098
9938,0.098
9939,0.0979
9940,0.0979
9941,0.0979
9942,0.0979
9943,0.0979
9944,0.0978
9945,0.0978
9946,0.0978
9947,0.0978
9948,0.0978
9949,0.0978
9950,0.0977
9951,0.0977
9952,0.0977
9953,0.0977
9954,0.0977
9955,0.0977
9956,0.0977
9957,0.0977
9958,0.0977
9959,0.0976
9960,0.0976
9961,0.0976
9962,0.0976
9963,0.0976
9964,0.0976
9965,0.0976
9966,0.0976
9967,0.0976
9968,0.0976
9969,0.0976
9970,0.0976
9971,0.0977
9972,0.0977
9973,0.0977
9974,0.0977
9975,0.0977
9976,0.0977
9977,0.0977
9978,0.0977
9979,0.0977
9980,0.0977
9981,0.0977
9982,0.0977
9983,0.0977
9984,0.0977
9985,0.0977
9986,0.0977
9987,0.0977
9988,0.0977
9989,0.0977
9990,0.0977
9991,0.0977
9992,0.0977
9993,0.0977
9994,0.0976
9995,0.0976
9996,0.0976
9997,0.0976
9998,0.0976
9999,0.0976
10000,0.0975
10001,0.0975
10002,0.0975
10003,0.0975
10004,0.0975
10005,0.0975
10006,0.0974
10007,0.0974
10008,0.0974
10009,0.0974
10010,0.0974
10011,0.0973
10012,0.0973
10013,0.0973
10014,0.0973
10015,0.0973
10016,0.0972
10017,0.0972
10018,0.0972
10019,0.0972
10020,0.0972
10021,0.0972
10022,0.0971
10023,0.0971
10024,0.0971
10025,0.0971
10026,0.0971
10027,0.0971
10028,0.0971
10029,0.0971
10030,0.097
10031,0.097
10032,0.097
10033,0.097
10034,0.097
10035,0.097
10036,0.097
10037,0.097
10038,0.097
10039,0.097
10040,0.097
10041,0.0971
10042,0.0971
10043,0.0971
10044,0.0971
10045,0.0971
10046,0.0971
10047,0.0972
10048,0.0972
10049,0.0972
10050,0.0972
10051,0.0972
10052,0.0972
10053,0.0972
10054,0.0972
10055,0.0972
10056,0.0972
10057,0.0972
10058,0.0972
10059,0.0972
10060,0.0972
10061,0.0972
10062,0.0972
10063,0.0972
10064,0.0972
10065,0.0972
10066,0.0972
10067,0.0972
10068,0.0971
10069,0.0971
10070,0.0971
10071,0.0971
10072,0.0971
10073,0.0971
10074,0.097
10075,0.097
10076,0.097
10077,0.097
10078,0.097
10079,0.0969
10080,0.0969
10081,0.0969
10082,0.0969
10083,0.0969
10084,0.0968
10085,0.0968
10086,0.0968
10087,0.0968
10088,0.0968
10089,0.0967
10090,0.0967
10091,0.0967
10092,0.0967
10093,0.0967
10094,0.0966
10095,0.0966
10096,0.0966
10097,0.0966
10098,0.0966
10099,0.0966
10100,0.0965
10101,0.0965
10102,0.0965
10103,0.0965
10104,0.0965
10105,0.0965
10106,0.0965
10107,0.0965
10108,0.0965
10109,0.0966
10110,0.0966
10111,0.0966
10112,0.0966
10113,0.0966
10114,0.0966
10115,0.0967
10116,0.0967
10117,0.0967
10118,0.0967
10119,0.0967
10120,0.0967
10121,0.0967
10122,0.0967
10123,0.0967
10124,0.0967
10125,0.0967
10126,0.0967
10127,0.0967
10128,0.0967
10129,0.0967
10130,0.0967
10131,0.0967
10132,0.0967
10133,0.0967
10134,0.0967
10135,0.0967
10136,0.0967
10137,0.0966
10138,0.0966
10139,0.0966
10140,0.0966
10141,0.0966
10142,0.0966
10143,0.0966
10144,0.0965
10145,0.0965
10146,0.0965
10147,0.0965
10148,0.0965
10149,0.0964
10150,0.0964
10151,0.0964
10152,0.0964
10153,0.0964
10154,0.0964
10155,0.0963
10156,0.0963
10157,0.0963
10158,0.0963
10159,0.0962
10160,0.0962
10161,0.0962
10162,0.0962
10163,0.0962
10164,0.0961
10165,0.0961
10166,0.0961
10167,0.0961
10168,0.0961
10169,0.096
10170,0.096
10171,0.096
10172,0.096
10173,0.096
10174,0.096
10175,0.096
10176,0.096
10177,0.096
10178,0.096
10179,0.096
10180,0.096
10181,0.096
10182,0.096
10183,0.096
10184,0.096
10185,0.096
10186,0.0961
10187,0.0961
10188,0.0961
10189,0.0961
10190,0.0961
10191,0.0961
10192,0.0961
10193,0.0962
10194,0.0962
10195,0.0962
10196,0.0962
10197,0.0962
10198,0.0962
10199,0.0962
10200,0.0962
10201,0.0962
10202,0.0962
10203,0.0962
10204,0.0962
10205,0.0962
10206,0.0962
10207,0.0962
10208,0.0962
10209,0.0961
10210,0.0961
10211,0.0961
10212,0.0961
10213,0.0961
10214,0.0961
10215,0.0961
10216,0.0961
10217,0.096
10218,0.096
10219,0.096
10220,0.096
10221,0.096
10222,0.096
10223,0.0959
10224,0.0959
10225,0.0959
10226,0.0959
10227,0.0959
10228,0.0959
10229,0.0958
10230,0.0958
10231,0.0958
10232,0.0958
10233,0.0958
10234,0.0957
10235,0.0957
10236,0.0957
10237,0.0957
10238,0.0957
10239,0.0956
10240,0.0956
10241,0.0956
10242,0.0956
10243,0.0956
10244,0.0956
10245,0.0956
10246,0.0955
10247,0.0955
10248,0.0955
10249,0.0955
10250,0.0955
10251,0.0955
10252,0.0954
10253,0.0954
10254,0.0954
10255,0.0954
10256,0.0954
10257,0.0954
10258,0.0954
10259,0.0954
10260,0.0954
10261,0.0954
10262,0.0954
10263,0.0954
10264,0.0954
10265,0.0954
10266,0.0954
10267,0.0954
10268,0.0954
10269,0.0954
10270,0.0954
10271,0.0954
10272,0.0954
10273,0.0954
10274,0.0954
10275,0.0954
10276,0.0954
10277,0.0954
10278,0.0954
10279,0.0954
10280,0.0954
10281,0.0954
10282,0.0954
10283,0.0954
10284,0.0954
10285,0.0954
10286,0.0954
10287,0.0954
10288,0.0954
10289,0.0954
10290,0.0954
10291,0.0954
10292,0.0954
10293,0.0954
10294,0.0954
10295,0.0954
10296,0.0954
10297,0.0954
10298,0.0954
10299,0.0954
10300,0.0954
10301,0.0954
10302,0.0954
10303,0.0954
10304,0.0954
10305,0.0954
10306,0.0954
10307,0.0954
10308,0.0954
10309,0.0954
10310,0.0953
10311,0.0953
10312,0.0953
10313,0.0953
10314,0.0953
10315,0.0953
10316,0.0952
10317,0.0952
10318,0.0952
10319,0.0952
10320,0.0952
10321,0.0952
10322,0.0951
10323,0.0951
10324,0.0951
10325,0.0951
10326,0.0951
10327,0.095
10328,0.095
10329,0.095
10330,0.095
10331,0.095
10332,0.095
10333,0.0949
10334,0.0949
10335,0.0949
10336,0.0949
10337,0.0949
10338,0.0949
10339,0.0948
10340,0.0948
10341,0.0948
10342,0.0948
10343,0.0948
10344,0.0948
10345,0.0948
10346,0.0948
10347,0.0948
10348,0.0948
10349,0.0948
10350,0.0948
10351,0.0948
10352,0.0948
10353,0.0948
10354,0.0949
10355,0.0949
10356,0.0949
10357,0.0949
10358,0.0949
10359,0.0949
10360,0.0949
10361,0.0949
10362,0.095
10363,0.095
10364,0.095
10365,0.095
10366,0.095
10367,0.095
10368,0.095
10369,0.095
10370,0.095
10371,0.095
10372,0.095
10373,0.0949
10374,0.0949
10375,0.0949
10376,0.0949
10377,0.0949
10378,0.0949
10379,0.0949
10380,0.0949
10381,0.0948
10382,0.0948
10383,0.0948
10384,0.0948
10385,0.0948
10386,0.0948
10387,0.0948
10388,0.0947
10389,0.0947
10390,0.0947
10391,0.0947
10392,0.0947
10393,0.0947
10394,0.0947
10395,0.0946
10396,0.0946
10397,0.0946
10398,0.0946
10399,0.0946
10400,0.0946
10401,0.0946
10402,0.0946
10403,0.0945
10404,0.0945
10405,0.0945
10406,0.0945
10407,0.0945
10408,0.0945
10409,0.0945
10410,0.0945
10411,0.0944
10412,0.0944
10413,0.0944
10414,0.0944
10415,0.0944
10416,0.0944
10417,0.0944
10418,0.0944
10419,0.0944
10420,0.0944
10421,0.0944
10422,0.0944
10423,0.0944
10424,0.0944
10425,0.0944
10426,0.0944
10427,0.0944
10428,0.0944
10429,0.0944
10430,0.0944
10431,0.0944
10432,0.0944
10433,0.0944
10434,0.0944
10435,0.0944
10436,0.0943
10437,0.0943
10438,0.0943
10439,0.0943
10440,0.0943
10441,0.0943
10442,0.0943
10443,0.0943
10444,0.0943
10445,0.0943
10446,0.0943
10447,0.0943
10448,0.0943
10449,0.0943
10450,0.0943
10451,0.0942
10452,0.0942
10453,0.0942
10454,0.0942
10455,0.0942
10456,0.0942
10457,0.0942
10458,0.0942
10459,0.0942
10460,0.0942
10461,0.0942
10462,0.0942
10463,0.0942
10464,0.0941
10465,0.0941
10466,0.0941
10467,0.0941
10468,0.0941
10469,0.0941
10470,0.0941
10471,0.0941
10472,0.0941
10473,0.0941
10474,0.0941
10475,0.0941
10476,0.0941
10477,0.0941
10478,0.0941
10479,0.0941
10480,0.0941
10481,0.0941
10482,0.0941
10483,0.0941
10484,0.0941
10485,0.0941
10486,0.0941
10487,0.0941
10488,0.0941
10489,0.0941
10490,0.0941
10491,0.0941
10492,0.0941
10493,0.0941
10494,0.0941
10495,0.094
10496,0.094
10497,0.094
10498,0.094
10499,0.094
10500,0.094
10501,0.094
